Development Name,Borough,Account Name,Location,Meter AMR,TDS #,EDP,RC Code,Funding Source,AMP #,Vendor Name,UMIS BILL ID,Revenue Month,Service Start Date,Service End Date,# days,Meter Number,Estimated,Current Charges,Rate Class,Bill Analyzed,Consumption (Therms),ES Commodity,Underlying Utility
SAMUEL (CITY),MANHATTAN,SAMUEL (CITY),BLD 35,NONE,377,650,M037700,MIXED FINANCE/LLC1,NY005023770P,CONSOLIDATED EDISON COMPANY OF NY,8827755,2020-04-01T00:00:00.000,3/25/2020,4/23/2020,29,3190563,Y,3.14,TR I NR,Yes,3.08,UTILITY GAS,ConEd
SAMUEL (CITY),MANHATTAN,SAMUEL (CITY),BLD 35,NONE,377,650,M037700,MIXED FINANCE/LLC1,NY005023770P,CONSOLIDATED EDISON COMPANY OF NY,8827755,2020-04-01T00:00:00.000,3/25/2020,4/23/2020,29,3232470,Y,118.39,TR I NR,Yes,115.92,UTILITY GAS,ConEd
SAMUEL (CITY),MANHATTAN,SAMUEL (CITY),,Not Applicable,377,650,M037700,MIXED FINANCE/LLC1,NY005023770P,EAST COAST POWER & GAS,8597988,2020-02-01T00:00:00.000,1/21/2020,2/16/2020,26,4.95E+14,N,58.38,,Yes,193,BROKERED GAS,ConEd
SAMUEL (CITY),MANHATTAN,SAMUEL (CITY),,Not Applicable,377,650,M037700,MIXED FINANCE/LLC1,NY005023770P,EAST COAST POWER & GAS,8710940,2020-03-01T00:00:00.000,2/25/2020,3/26/2020,30,4.95E+14,N,58.53,,Yes,193,BROKERED GAS,ConEd
SAMUEL (CITY),MANHATTAN,SAMUEL (CITY),,Not Applicable,377,650,M037700,MIXED FINANCE/LLC1,NY005023770P,EAST COAST POWER & GAS,8825071,2020-04-01T00:00:00.000,3/25/2020,4/23/2020,29,4.95E+14,N,36.1,,Yes,119,BROKERED GAS,ConEd
SAMUEL (CITY),MANHATTAN,SAMUEL (CITY),,Not Applicable,377,650,M037700,MIXED FINANCE/LLC1,NY005023770P,EAST COAST POWER & GAS,8926357,2020-05-01T00:00:00.000,4/23/2020,5/22/2020,29,4.95E+14,N,32.75,,Yes,108,BROKERED GAS,ConEd
SAMUEL (CITY),MANHATTAN,SAMUEL (CITY),BLD 27,NONE,377,650,M037700,MIXED FINANCE/LLC1,NY005023770P,CONSOLIDATED EDISON COMPANY OF NY,8634527,2020-02-01T00:00:00.000,1/24/2020,2/25/2020,32,2861396,Y,102.15,TR I NR,Yes,75,UTILITY GAS,ConEd
SAMUEL (CITY),MANHATTAN,SAMUEL (CITY),BLD 27,NONE,377,650,M037700,MIXED FINANCE/LLC1,NY005023770P,CONSOLIDATED EDISON COMPANY OF NY,8723819,2020-03-01T00:00:00.000,2/25/2020,3/25/2020,29,2861396,Y,78.95,TR I NR,Yes,53,UTILITY GAS,ConEd
SAMUEL (CITY),MANHATTAN,SAMUEL (CITY),BLD 27,NONE,377,650,M037700,MIXED FINANCE/LLC1,NY005023770P,CONSOLIDATED EDISON COMPANY OF NY,8814508,2020-04-01T00:00:00.000,3/25/2020,4/23/2020,29,2861396,Y,76.04,TR I NR,Yes,50,UTILITY GAS,ConEd
SAMUEL (CITY),MANHATTAN,SAMUEL (CITY),BLD 27,Not Applicable,377,650,M037700,MIXED FINANCE/LLC1,NY005023770P,EAST COAST POWER & GAS,8597990,2020-02-01T00:00:00.000,1/21/2020,2/16/2020,26,4.95E+14,N,16.04,,Yes,53,BROKERED GAS,ConEd
SAMUEL (CITY),MANHATTAN,SAMUEL (CITY),BLD 27,Not Applicable,377,650,M037700,MIXED FINANCE/LLC1,NY005023770P,EAST COAST POWER & GAS,8710941,2020-03-01T00:00:00.000,2/25/2020,3/26/2020,30,4.95E+14,N,16.07,,Yes,53,BROKERED GAS,ConEd
SAMUEL (CITY),MANHATTAN,SAMUEL (CITY),BLD 27,Not Applicable,377,650,M037700,MIXED FINANCE/LLC1,NY005023770P,EAST COAST POWER & GAS,8825077,2020-04-01T00:00:00.000,3/25/2020,4/23/2020,29,4.95E+14,N,15.17,,Yes,50,BROKERED GAS,ConEd
SAMUEL (CITY),MANHATTAN,SAMUEL (CITY),BLD 27,Not Applicable,377,650,M037700,MIXED FINANCE/LLC1,NY005023770P,EAST COAST POWER & GAS,8926362,2020-05-01T00:00:00.000,4/23/2020,5/22/2020,29,4.95E+14,N,13.34,,Yes,44,BROKERED GAS,ConEd
SAMUEL (CITY),MANHATTAN,SAMUEL (CITY),BLD 26,NONE,377,650,M037700,MIXED FINANCE/LLC1,NY005023770P,CONSOLIDATED EDISON COMPANY OF NY,8634524,2020-02-01T00:00:00.000,1/24/2020,2/25/2020,32,2988016,Y,166.17,TR II NR,Yes,153,UTILITY GAS,ConEd
SAMUEL (CITY),MANHATTAN,SAMUEL (CITY),BLD 26,NONE,377,650,M037700,MIXED FINANCE/LLC1,NY005023770P,CONSOLIDATED EDISON COMPANY OF NY,8723942,2020-03-01T00:00:00.000,2/25/2020,3/25/2020,29,2988016,Y,135.09,TR II NR,Yes,108,UTILITY GAS,ConEd
SAMUEL (CITY),MANHATTAN,SAMUEL (CITY),BLD 26,NONE,377,650,M037700,MIXED FINANCE/LLC1,NY005023770P,CONSOLIDATED EDISON COMPANY OF NY,8814504,2020-04-01T00:00:00.000,3/25/2020,4/23/2020,29,2988016,Y,104.4,TR II NR,Yes,91,UTILITY GAS,ConEd
SAMUEL (CITY),MANHATTAN,SAMUEL (CITY),BLD 26,Not Applicable,377,650,M037700,MIXED FINANCE/LLC1,NY005023770P,EAST COAST POWER & GAS,8597991,2020-02-01T00:00:00.000,1/21/2020,2/16/2020,26,4.95E+14,N,34.18,,Yes,113,BROKERED GAS,ConEd
SAMUEL (CITY),MANHATTAN,SAMUEL (CITY),BLD 26,Not Applicable,377,650,M037700,MIXED FINANCE/LLC1,NY005023770P,EAST COAST POWER & GAS,8710942,2020-03-01T00:00:00.000,2/25/2020,3/26/2020,30,4.95E+14,N,34.27,,Yes,113,BROKERED GAS,ConEd
SAMUEL (CITY),MANHATTAN,SAMUEL (CITY),BLD 26,Not Applicable,377,650,M037700,MIXED FINANCE/LLC1,NY005023770P,EAST COAST POWER & GAS,8825079,2020-04-01T00:00:00.000,3/25/2020,4/23/2020,29,4.95E+14,N,27.6,,Yes,91,BROKERED GAS,ConEd
SAMUEL (CITY),MANHATTAN,SAMUEL (CITY),BLD 26,Not Applicable,377,650,M037700,MIXED FINANCE/LLC1,NY005023770P,EAST COAST POWER & GAS,8926364,2020-05-01T00:00:00.000,4/23/2020,5/22/2020,29,4.95E+14,N,9.71,,Yes,32,BROKERED GAS,ConEd
SAMUEL (CITY),MANHATTAN,SAMUEL (CITY),BLD 13,NONE,377,650,M037700,MIXED FINANCE/LLC1,NY005023770P,CONSOLIDATED EDISON COMPANY OF NY,8634522,2020-02-01T00:00:00.000,1/24/2020,2/25/2020,32,3271003,N,85.31,TR I NR,Yes,59,UTILITY GAS,ConEd
SAMUEL (CITY),MANHATTAN,SAMUEL (CITY),BLD 13,NONE,377,650,M037700,MIXED FINANCE/LLC1,NY005023770P,CONSOLIDATED EDISON COMPANY OF NY,8723940,2020-03-01T00:00:00.000,2/25/2020,3/25/2020,29,3271003,Y,54.65,TR I NR,Yes,28,UTILITY GAS,ConEd
SAMUEL (CITY),MANHATTAN,SAMUEL (CITY),BLD 13,NONE,377,650,M037700,MIXED FINANCE/LLC1,NY005023770P,CONSOLIDATED EDISON COMPANY OF NY,8814501,2020-04-01T00:00:00.000,3/25/2020,4/23/2020,29,3271003,Y,69.78,TR I NR,Yes,45,UTILITY GAS,ConEd
SAMUEL (CITY),MANHATTAN,SAMUEL (CITY),BLD 13,Not Applicable,377,650,M037700,MIXED FINANCE/LLC1,NY005023770P,EAST COAST POWER & GAS,8597992,2020-02-01T00:00:00.000,1/21/2020,2/16/2020,26,4.95E+14,N,8.47,,Yes,28,BROKERED GAS,ConEd
SAMUEL (CITY),MANHATTAN,SAMUEL (CITY),BLD 13,Not Applicable,377,650,M037700,MIXED FINANCE/LLC1,NY005023770P,EAST COAST POWER & GAS,8710943,2020-03-01T00:00:00.000,2/25/2020,3/26/2020,30,4.95E+14,N,8.49,,Yes,28,BROKERED GAS,ConEd
SAMUEL (CITY),MANHATTAN,SAMUEL (CITY),BLD 13,Not Applicable,377,650,M037700,MIXED FINANCE/LLC1,NY005023770P,EAST COAST POWER & GAS,8825081,2020-04-01T00:00:00.000,3/25/2020,4/23/2020,29,4.95E+14,N,13.65,,Yes,45,BROKERED GAS,ConEd
SAMUEL (CITY),MANHATTAN,SAMUEL (CITY),BLD 13,Not Applicable,377,650,M037700,MIXED FINANCE/LLC1,NY005023770P,EAST COAST POWER & GAS,8926366,2020-05-01T00:00:00.000,4/23/2020,5/22/2020,29,4.95E+14,N,20.32,,Yes,67,BROKERED GAS,ConEd
SAMUEL (CITY),MANHATTAN,SAMUEL (CITY),BLD 48 - Community Center,NONE,377,650,M237700,MIXED FINANCE/LLC1,NY005023770P,CONSOLIDATED EDISON COMPANY OF NY,8634520,2020-02-01T00:00:00.000,1/24/2020,2/25/2020,32,3634816,N,70.06,TR I NR,Yes,42,UTILITY GAS,ConEd
SAMUEL (CITY),MANHATTAN,SAMUEL (CITY),BLD 48 - Community Center,NONE,377,650,M237700,MIXED FINANCE/LLC1,NY005023770P,CONSOLIDATED EDISON COMPANY OF NY,8723938,2020-03-01T00:00:00.000,2/25/2020,3/25/2020,29,3634816,N,57.33,TR I NR,Yes,31,UTILITY GAS,ConEd
SAMUEL (CITY),MANHATTAN,SAMUEL (CITY),BLD 48 - Community Center,NONE,377,650,M237700,MIXED FINANCE/LLC1,NY005023770P,CONSOLIDATED EDISON COMPANY OF NY,8814498,2020-04-01T00:00:00.000,3/25/2020,4/23/2020,29,3634816,N,42.96,TR I NR,Yes,15,UTILITY GAS,ConEd
SAMUEL (CITY),MANHATTAN,SAMUEL (CITY),BLD48 - Community Center,Not Applicable,377,650,M237700,MIXED FINANCE/LLC1,NY005023770P,EAST COAST POWER & GAS,8597993,2020-02-01T00:00:00.000,1/21/2020,2/16/2020,26,4.95E+14,N,10.89,,Yes,36,BROKERED GAS,ConEd
SAMUEL (CITY),MANHATTAN,SAMUEL (CITY),BLD48 - Community Center,Not Applicable,377,650,M237700,MIXED FINANCE/LLC1,NY005023770P,EAST COAST POWER & GAS,8710944,2020-03-01T00:00:00.000,2/25/2020,3/26/2020,30,4.95E+14,N,10.92,,Yes,36,BROKERED GAS,ConEd
SAMUEL (CITY),MANHATTAN,SAMUEL (CITY),BLD48 - Community Center,Not Applicable,377,650,M237700,MIXED FINANCE/LLC1,NY005023770P,EAST COAST POWER & GAS,8825083,2020-04-01T00:00:00.000,3/25/2020,4/23/2020,29,4.95E+14,N,4.55,,Yes,15,BROKERED GAS,ConEd
SAMUEL (CITY),MANHATTAN,SAMUEL (CITY),BLD48 - Community Center,Not Applicable,377,650,M237700,MIXED FINANCE/LLC1,NY005023770P,EAST COAST POWER & GAS,8926368,2020-05-01T00:00:00.000,4/23/2020,5/22/2020,29,4.95E+14,N,4.85,,Yes,16,BROKERED GAS,ConEd
SAMUEL (CITY),MANHATTAN,SAMUEL (CITY),BLD 48 - Community Center,NONE,377,650,M237700,MIXED FINANCE/LLC1,NY005023770P,CONSOLIDATED EDISON COMPANY OF NY,8634518,2020-02-01T00:00:00.000,1/24/2020,2/25/2020,32,3224534,N,55.69,TR I NR,Yes,26,UTILITY GAS,ConEd
SAMUEL (CITY),MANHATTAN,SAMUEL (CITY),BLD 48 - Community Center,NONE,377,650,M237700,MIXED FINANCE/LLC1,NY005023770P,CONSOLIDATED EDISON COMPANY OF NY,8723937,2020-03-01T00:00:00.000,2/25/2020,3/25/2020,29,3224534,N,51.05,TR I NR,Yes,24,UTILITY GAS,ConEd
SAMUEL (CITY),MANHATTAN,SAMUEL (CITY),BLD 48 - Community Center,NONE,377,650,M237700,MIXED FINANCE/LLC1,NY005023770P,CONSOLIDATED EDISON COMPANY OF NY,8814495,2020-04-01T00:00:00.000,3/25/2020,4/23/2020,29,3224534,N,53.69,TR I NR,Yes,27,UTILITY GAS,ConEd
SEDGWICK,BRONX,SEDGWICK,BLD 04,NONE,45,368,B004500,FEDERAL,NY005010450P,CONSOLIDATED EDISON COMPANY OF NY,8644036,2020-02-01T00:00:00.000,1/24/2020,2/25/2020,32,3789573,N,102.18,TR I NR,Yes,184.88,UTILITY GAS,ConEd
SAMUEL (CITY),MANHATTAN,SAMUEL (CITY),BLD48 - Community Center,Not Applicable,377,650,M237700,MIXED FINANCE/LLC1,NY005023770P,EAST COAST POWER & GAS,8597994,2020-02-01T00:00:00.000,1/21/2020,2/16/2020,26,4.95E+14,N,6.96,,Yes,23,BROKERED GAS,ConEd
SAMUEL (CITY),MANHATTAN,SAMUEL (CITY),BLD48 - Community Center,Not Applicable,377,650,M237700,MIXED FINANCE/LLC1,NY005023770P,EAST COAST POWER & GAS,8710945,2020-03-01T00:00:00.000,2/25/2020,3/26/2020,30,4.95E+14,N,6.98,,Yes,23,BROKERED GAS,ConEd
SAMUEL (CITY),MANHATTAN,SAMUEL (CITY),BLD48 - Community Center,Not Applicable,377,650,M237700,MIXED FINANCE/LLC1,NY005023770P,EAST COAST POWER & GAS,8825084,2020-04-01T00:00:00.000,3/25/2020,4/23/2020,29,4.95E+14,N,8.19,,Yes,27,BROKERED GAS,ConEd
SAMUEL (CITY),MANHATTAN,SAMUEL (CITY),BLD48 - Community Center,Not Applicable,377,650,M237700,MIXED FINANCE/LLC1,NY005023770P,EAST COAST POWER & GAS,8926369,2020-05-01T00:00:00.000,4/23/2020,5/22/2020,29,4.95E+14,N,7.28,,Yes,24,BROKERED GAS,ConEd
SAMUEL (MHOP) I,MANHATTAN,SAMUEL (MHOP) I,BLD 43,NONE,389,847,M038900,FEDERAL,NY005013170P,CONSOLIDATED EDISON COMPANY OF NY,8629604,2020-02-01T00:00:00.000,1/24/2020,2/25/2020,32,3263206,N,45.74,TR II NR,Yes,14,UTILITY GAS,ConEd
SAMUEL (MHOP) I,MANHATTAN,SAMUEL (MHOP) I,BLD 43,NONE,389,847,M038900,FEDERAL,NY005013170P,CONSOLIDATED EDISON COMPANY OF NY,8723005,2020-03-01T00:00:00.000,2/25/2020,3/25/2020,29,3263206,Y,42.81,TR II NR,Yes,13,UTILITY GAS,ConEd
SAMUEL (MHOP) I,MANHATTAN,SAMUEL (MHOP) I,BLD 43,NONE,389,847,M038900,FEDERAL,NY005013170P,CONSOLIDATED EDISON COMPANY OF NY,8813965,2020-04-01T00:00:00.000,3/25/2020,4/23/2020,29,3263206,Y,39.53,TR II NR,Yes,12,UTILITY GAS,ConEd
SAMUEL (MHOP) I,MANHATTAN,SAMUEL (MHOP) I,BLD 43,Not Applicable,389,847,M038900,FEDERAL,NY005013170P,EAST COAST POWER & GAS,8597941,2020-02-01T00:00:00.000,1/21/2020,2/16/2020,26,4.95E+14,N,3.02,,Yes,10,BROKERED GAS,ConEd
SAMUEL (MHOP) I,MANHATTAN,SAMUEL (MHOP) I,BLD 43,Not Applicable,389,847,M038900,FEDERAL,NY005013170P,EAST COAST POWER & GAS,8710891,2020-03-01T00:00:00.000,2/25/2020,3/26/2020,30,4.95E+14,N,3.03,,Yes,10,BROKERED GAS,ConEd
SAMUEL (MHOP) I,MANHATTAN,SAMUEL (MHOP) I,BLD 43,Not Applicable,389,847,M038900,FEDERAL,NY005013170P,EAST COAST POWER & GAS,8824977,2020-04-01T00:00:00.000,3/25/2020,4/23/2020,29,4.95E+14,N,3.64,,Yes,12,BROKERED GAS,ConEd
SAMUEL (MHOP) I,MANHATTAN,SAMUEL (MHOP) I,BLD 43,Not Applicable,389,847,M038900,FEDERAL,NY005013170P,EAST COAST POWER & GAS,8926263,2020-05-01T00:00:00.000,4/23/2020,5/22/2020,29,4.95E+14,N,3.64,,Yes,12,BROKERED GAS,ConEd
SAMUEL (MHOP) I,MANHATTAN,SAMUEL (MHOP) I,BLD 42,NONE,389,847,M038900,FEDERAL,NY005013170P,CONSOLIDATED EDISON COMPANY OF NY,8629603,2020-02-01T00:00:00.000,1/24/2020,2/25/2020,32,3263209,N,37.74,TR I NR,Yes,6,UTILITY GAS,ConEd
SAMUEL (MHOP) I,MANHATTAN,SAMUEL (MHOP) I,BLD 42,NONE,389,847,M038900,FEDERAL,NY005013170P,CONSOLIDATED EDISON COMPANY OF NY,8723003,2020-03-01T00:00:00.000,2/25/2020,3/25/2020,29,3263209,Y,33.14,TR I NR,Yes,4,UTILITY GAS,ConEd
SAMUEL (MHOP) I,MANHATTAN,SAMUEL (MHOP) I,BLD 42,NONE,389,847,M038900,FEDERAL,NY005013170P,CONSOLIDATED EDISON COMPANY OF NY,8813963,2020-04-01T00:00:00.000,3/25/2020,4/23/2020,29,3263209,Y,33.14,TR I NR,Yes,4,UTILITY GAS,ConEd
SAMUEL (MHOP) I,MANHATTAN,SAMUEL (MHOP) I,BLD 42,Not Applicable,389,847,M038900,FEDERAL,NY005013170P,EAST COAST POWER & GAS,8597942,2020-02-01T00:00:00.000,1/21/2020,2/16/2020,26,4.95E+14,N,1.21,,Yes,4,BROKERED GAS,ConEd
SAMUEL (MHOP) I,MANHATTAN,SAMUEL (MHOP) I,BLD 42,Not Applicable,389,847,M038900,FEDERAL,NY005013170P,EAST COAST POWER & GAS,8710892,2020-03-01T00:00:00.000,2/25/2020,3/26/2020,30,4.95E+14,N,1.21,,Yes,4,BROKERED GAS,ConEd
SAMUEL (MHOP) I,MANHATTAN,SAMUEL (MHOP) I,BLD 42,Not Applicable,389,847,M038900,FEDERAL,NY005013170P,EAST COAST POWER & GAS,8824979,2020-04-01T00:00:00.000,3/25/2020,4/23/2020,29,4.95E+14,N,1.21,,Yes,4,BROKERED GAS,ConEd
SAMUEL (MHOP) I,MANHATTAN,SAMUEL (MHOP) I,BLD 42,Not Applicable,389,847,M038900,FEDERAL,NY005013170P,EAST COAST POWER & GAS,8926265,2020-05-01T00:00:00.000,4/23/2020,5/22/2020,29,4.95E+14,N,1.21,,Yes,4,BROKERED GAS,ConEd
SAMUEL (MHOP) I,MANHATTAN,SAMUEL (MHOP) I,BLD 41,NONE,389,847,M038900,FEDERAL,NY005013170P,CONSOLIDATED EDISON COMPANY OF NY,8628414,2020-02-01T00:00:00.000,1/24/2020,2/25/2020,32,3266583,N,63.9,TR II NR,Yes,33,UTILITY GAS,ConEd
SAMUEL (MHOP) I,MANHATTAN,SAMUEL (MHOP) I,BLD 41,NONE,389,847,M038900,FEDERAL,NY005013170P,CONSOLIDATED EDISON COMPANY OF NY,8722915,2020-03-01T00:00:00.000,2/25/2020,3/25/2020,29,3266583,Y,51.99,TR II NR,Yes,22,UTILITY GAS,ConEd
SAMUEL (MHOP) I,MANHATTAN,SAMUEL (MHOP) I,BLD 41,NONE,389,847,M038900,FEDERAL,NY005013170P,CONSOLIDATED EDISON COMPANY OF NY,8814520,2020-04-01T00:00:00.000,3/25/2020,4/23/2020,29,3266583,Y,46.18,TR II NR,Yes,20,UTILITY GAS,ConEd
SAMUEL (MHOP) I,MANHATTAN,SAMUEL (MHOP) I,BLD 41,Not Applicable,389,847,M038900,FEDERAL,NY005013170P,EAST COAST POWER & GAS,8597983,2020-02-01T00:00:00.000,1/21/2020,2/16/2020,26,4.95E+14,N,4.83,,Yes,16,BROKERED GAS,ConEd
SAMUEL (MHOP) I,MANHATTAN,SAMUEL (MHOP) I,BLD 41,Not Applicable,389,847,M038900,FEDERAL,NY005013170P,EAST COAST POWER & GAS,8710934,2020-03-01T00:00:00.000,2/25/2020,3/26/2020,30,4.95E+14,N,4.85,,Yes,16,BROKERED GAS,ConEd
SAMUEL (MHOP) I,MANHATTAN,SAMUEL (MHOP) I,BLD 41,Not Applicable,389,847,M038900,FEDERAL,NY005013170P,EAST COAST POWER & GAS,8825061,2020-04-01T00:00:00.000,3/25/2020,4/23/2020,29,4.95E+14,N,6.07,,Yes,20,BROKERED GAS,ConEd
SAMUEL (MHOP) I,MANHATTAN,SAMUEL (MHOP) I,BLD 41,Not Applicable,389,847,M038900,FEDERAL,NY005013170P,EAST COAST POWER & GAS,8926347,2020-05-01T00:00:00.000,4/23/2020,5/22/2020,29,4.95E+14,N,5.46,,Yes,18,BROKERED GAS,ConEd
SAMUEL (MHOP) I,MANHATTAN,SAMUEL (MHOP) I,BLD 39,NONE,389,847,M038900,FEDERAL,NY005013170P,CONSOLIDATED EDISON COMPANY OF NY,8628411,2020-02-01T00:00:00.000,1/24/2020,2/25/2020,32,3264104,N,95.86,TR II NR,Yes,64,UTILITY GAS,ConEd
SAMUEL (MHOP) I,MANHATTAN,SAMUEL (MHOP) I,BLD 39,NONE,389,847,M038900,FEDERAL,NY005013170P,CONSOLIDATED EDISON COMPANY OF NY,8722912,2020-03-01T00:00:00.000,2/25/2020,3/25/2020,29,3264104,Y,72.11,TR II NR,Yes,40,UTILITY GAS,ConEd
SAMUEL (MHOP) I,MANHATTAN,SAMUEL (MHOP) I,BLD 39,NONE,389,847,M038900,FEDERAL,NY005013170P,CONSOLIDATED EDISON COMPANY OF NY,8814514,2020-04-01T00:00:00.000,3/25/2020,4/23/2020,29,3264104,Y,58.4,TR II NR,Yes,33,UTILITY GAS,ConEd
SAMUEL (MHOP) I,MANHATTAN,SAMUEL (MHOP) I,BLD 39,Not Applicable,389,847,M038900,FEDERAL,NY005013170P,EAST COAST POWER & GAS,8597984,2020-02-01T00:00:00.000,1/21/2020,2/16/2020,26,4.95E+14,N,13,,Yes,43,BROKERED GAS,ConEd
SAMUEL (MHOP) I,MANHATTAN,SAMUEL (MHOP) I,BLD 39,Not Applicable,389,847,M038900,FEDERAL,NY005013170P,EAST COAST POWER & GAS,8710935,2020-03-01T00:00:00.000,2/25/2020,3/26/2020,30,4.95E+14,N,13.04,,Yes,43,BROKERED GAS,ConEd
SAMUEL (MHOP) I,MANHATTAN,SAMUEL (MHOP) I,BLD 39,Not Applicable,389,847,M038900,FEDERAL,NY005013170P,EAST COAST POWER & GAS,8825064,2020-04-01T00:00:00.000,3/25/2020,4/23/2020,29,4.95E+14,N,10.01,,Yes,33,BROKERED GAS,ConEd
SAMUEL (MHOP) I,MANHATTAN,SAMUEL (MHOP) I,BLD 39,Not Applicable,389,847,M038900,FEDERAL,NY005013170P,EAST COAST POWER & GAS,8926350,2020-05-01T00:00:00.000,4/23/2020,5/22/2020,29,4.95E+14,N,4.24,,Yes,14,BROKERED GAS,ConEd
SAMUEL (MHOP) I,MANHATTAN,SAMUEL (MHOP) I,BLD 40,NONE,389,847,M038900,FEDERAL,NY005013170P,CONSOLIDATED EDISON COMPANY OF NY,8634386,2020-02-01T00:00:00.000,1/24/2020,2/25/2020,32,3123799,N,59.14,TR II NR,Yes,28,UTILITY GAS,ConEd
SAMUEL (MHOP) I,MANHATTAN,SAMUEL (MHOP) I,BLD 40,NONE,389,847,M038900,FEDERAL,NY005013170P,CONSOLIDATED EDISON COMPANY OF NY,8723903,2020-03-01T00:00:00.000,2/25/2020,3/25/2020,29,3123799,Y,49.95,TR II NR,Yes,20,UTILITY GAS,ConEd
SAMUEL (MHOP) I,MANHATTAN,SAMUEL (MHOP) I,BLD 40,NONE,389,847,M038900,FEDERAL,NY005013170P,CONSOLIDATED EDISON COMPANY OF NY,8814412,2020-04-01T00:00:00.000,3/25/2020,4/23/2020,29,3123799,Y,44.54,TR II NR,Yes,18,UTILITY GAS,ConEd
SAMUEL (MHOP) I,MANHATTAN,SAMUEL (MHOP) I,BLD 40,Not Applicable,389,847,M038900,FEDERAL,NY005013170P,EAST COAST POWER & GAS,8598061,2020-02-01T00:00:00.000,1/21/2020,2/16/2020,26,4.95E+14,N,4.23,,Yes,14,BROKERED GAS,ConEd
SAMUEL (MHOP) I,MANHATTAN,SAMUEL (MHOP) I,BLD 40,Not Applicable,389,847,M038900,FEDERAL,NY005013170P,EAST COAST POWER & GAS,8711011,2020-03-01T00:00:00.000,2/25/2020,3/26/2020,30,4.95E+14,N,4.25,,Yes,14,BROKERED GAS,ConEd
SAMUEL (MHOP) I,MANHATTAN,SAMUEL (MHOP) I,BLD 40,Not Applicable,389,847,M038900,FEDERAL,NY005013170P,EAST COAST POWER & GAS,8825208,2020-04-01T00:00:00.000,3/25/2020,4/23/2020,29,4.95E+14,N,5.46,,Yes,18,BROKERED GAS,ConEd
SAMUEL (MHOP) I,MANHATTAN,SAMUEL (MHOP) I,BLD 40,Not Applicable,389,847,M038900,FEDERAL,NY005013170P,EAST COAST POWER & GAS,8926491,2020-05-01T00:00:00.000,4/23/2020,5/22/2020,29,4.95E+14,N,3.94,,Yes,13,BROKERED GAS,ConEd
SAMUEL (MHOP) II,MANHATTAN,SAMUEL (MHOP) II,BLD 46,NONE,398,871,M039800,FEDERAL,NY005013170P,CONSOLIDATED EDISON COMPANY OF NY,8628415,2020-02-01T00:00:00.000,1/24/2020,2/25/2020,32,3266588,N,56.59,TR I NR,Yes,27,UTILITY GAS,ConEd
SAMUEL (MHOP) II,MANHATTAN,SAMUEL (MHOP) II,BLD 46,NONE,398,871,M039800,FEDERAL,NY005013170P,CONSOLIDATED EDISON COMPANY OF NY,8722917,2020-03-01T00:00:00.000,2/25/2020,3/25/2020,29,3266588,Y,51.05,TR I NR,Yes,24,UTILITY GAS,ConEd
SAMUEL (MHOP) II,MANHATTAN,SAMUEL (MHOP) II,BLD 46,NONE,398,871,M039800,FEDERAL,NY005013170P,CONSOLIDATED EDISON COMPANY OF NY,8814524,2020-04-01T00:00:00.000,3/25/2020,4/23/2020,29,3266588,Y,50.12,TR I NR,Yes,23,UTILITY GAS,ConEd
SAMUEL (MHOP) II,MANHATTAN,SAMUEL (MHOP) II,BLD 46,Not Applicable,398,871,M039800,FEDERAL,NY005013170P,EAST COAST POWER & GAS,8597982,2020-02-01T00:00:00.000,1/21/2020,2/16/2020,26,4.95E+14,N,7.26,,Yes,24,BROKERED GAS,ConEd
SAMUEL (MHOP) II,MANHATTAN,SAMUEL (MHOP) II,BLD 46,Not Applicable,398,871,M039800,FEDERAL,NY005013170P,EAST COAST POWER & GAS,8710933,2020-03-01T00:00:00.000,2/25/2020,3/26/2020,30,4.95E+14,N,7.28,,Yes,24,BROKERED GAS,ConEd
SAMUEL (MHOP) II,MANHATTAN,SAMUEL (MHOP) II,BLD 46,Not Applicable,398,871,M039800,FEDERAL,NY005013170P,EAST COAST POWER & GAS,8825059,2020-04-01T00:00:00.000,3/25/2020,4/23/2020,29,4.95E+14,N,6.98,,Yes,23,BROKERED GAS,ConEd
SAMUEL (MHOP) II,MANHATTAN,SAMUEL (MHOP) II,BLD 46,Not Applicable,398,871,M039800,FEDERAL,NY005013170P,EAST COAST POWER & GAS,8926345,2020-05-01T00:00:00.000,4/23/2020,5/22/2020,29,4.95E+14,N,6.98,,Yes,23,BROKERED GAS,ConEd
SAMUEL (MHOP) III,MANHATTAN,SAMUEL (MHOP) III,BLD 47,NONE,399,483,M039900,FEDERAL,NY005013170P,CONSOLIDATED EDISON COMPANY OF NY,8629274,2020-02-01T00:00:00.000,1/24/2020,2/25/2020,32,3342254,N,35.09,TR I NR,Yes,1,UTILITY GAS,ConEd
SAMUEL (MHOP) III,MANHATTAN,SAMUEL (MHOP) III,BLD 47,NONE,399,483,M039900,FEDERAL,NY005013170P,CONSOLIDATED EDISON COMPANY OF NY,8723000,2020-03-01T00:00:00.000,2/25/2020,3/25/2020,29,3342254,N,32.25,TR I NR,Yes,3,UTILITY GAS,ConEd
